distinct_fullvisitorid,distinct_visitid,occurrences
3094867026069520143,1551480732,1
3097692887189340708,1552171432,1
3103408456617784232,1551480619,1
3116749554803035141,1551653934,1
3120719811321780249,1551653335,1
3126170886233584474,1551652753,2
3126170886233584474,1552085741,2
3126379129572520344,1552172324,1
3126400081197784900,1552258355,1
3128537126411756704,1552172188,1
3138468794019971175,1551737659,1
3140888879856805410,1551653558,1
3142362646833050843,1552430785,1
3155486701317608074,1551739897,1
3157440099541747195,1551567534,1
3160134679097567882,1552429022,1
3170762922589215840,1551567407,1
3182801154619786389,1552170707,1
3185732975183933157,1552431266,1
3187363798823761504,1552601858,1
318977245815954213,1551478484,1
3192493886979821415,1552517767,1
3197546628886217821,1552256837,1
3201322478585259500,1551740120,1
3203375526385773349,1551652469,1
3211318243171815144,1551997787,1
3212950305263470138,1551564099,1
322667033089789747,1552517463,1
3232314068476015957,1551739323,2
3232314068476015957,1552344593,2
3233171190056662670,1551739110,1
3238182209716833657,1552344284,1
3242738287237452159,1552516691,1
3250915422952124692,1552517513,1
3251204413408417663,1551650512,1
3255354718738407541,1551567598,1
3256569045501741372,1551651896,1
32663074724247924,1552254851,1
3268513234599538143,1552428713,1
3269611061698058391,1551739797,1
3275296621323534733,1552602885,1
3276540010645056828,1551997971,1
3278961198440750706,1551479599,1
3289303052675039132,1551652130,1
3291344593261343171,1551912436,1
3296313361590025634,1552517346,1
3298029629368327976,1551651502,1
330115867380170691,1551564991,1
3307014071321777902,1552517481,1
331110813249121434,1552343671,1
3314396034270451327,1551738574,1
3314624647839388491,1551480039,1
3315399119732169943,1551911060,1
3318662056649669045,1551649657,1
3320510327137716546,1551998582,1
3322640739342833546,1551652757,1
3323108554943789577,1551999193,1
3328405838210755538,1551653952,1
3341114781431990116,1552171614,1
3343299949740119552,1551652075,3
3343299949740119552,1552603095,3
3343299949740119552,1552085455,3
3351985758872556140,1552255714,1
3353635791757056871,1552172203,1
3353681954708669856,1552603982,1
3354847784506399722,1552170973,1
3355966191961716315,1551652195,1
3358846539458605045,1551651669,1
3369465316575346291,1552341345,1
33726939212115842,1552431118,1
3377368351467500192,1552517352,1
3381799206879694711,1551740085,1
3384500106597642217,1552172350,1
3387126352279694107,1552258010,1
3387918787223393518,1551998907,1
3390215435039566121,1552516910,1
3392561753319805226,1552517358,1
3396409342172848199,1551912427,1
339660088278238042,1551567183,1
3398105718028512739,1551567577,1
3398599225676511709,1552085288,1
3398704971921267494,1552172231,1
3402639635707675197,1551912753,1
3412141638743119125,1551999097,1
341257331301731245,1552172027,1
3413131538827401565,1552604277,1
3416299424417620858,1552516798,1
3420784151192182152,1552429984,1
342875839914911560,1552170630,1
3436390730311935831,1552516206,1
3438157900227486251,1552171706,1
3448448115950894553,1551995691,1
3452072759202624143,1552085667,2
3452072759202624143,1551737232,2
3452194319675276446,1552085920,1
3456783586819614884,1552604143,1
3457413503926022096,1551566668,1
3459735235057225970,1551999133,1
3459900410476426062,1552257530,1
3462880749564396246,1552429108,2
3462880749564396246,1552342619,2
3465523915269956994,1552517850,1
3466048864320360725,1552517377,1
3472084723634614087,1552085559,1
3476010813049587046,1552085390,1
3477095551331961540,1551481114,1
3485581004291402749,1551912300,1
3489789852637086638,1551999533,1
3495797957985021725,1552343302,1
3496816122014929782,1552517711,1
3504799009868475675,1552343668,1
3514717524366699151,1552081012,1
3515559932085781907,1551826363,1
351607289825086849,1552603839,1
3516133744214230164,1551653629,1
3516278389425911640,1552517689,1
3518923026507383756,1552082938,1
3522223076408896417,1551652019,1
3523867235295339731,1551909734,1
3540769576416968124,1551565961,1
3550689322977143299,1551738885,1
3551959973885117471,1551564602,1
3556283646862625007,1551653609,1
3560563305141692121,1552171672,1
3561522746986429225,1551911898,1
3566213090766733997,1552258652,1
3566404717735764001,1551913180,1
3567682736779764283,1552516576,2
3567682736779764283,1552085626,2
3571418306093381181,1551653764,1
3573668544034922023,1551480899,1
3574357740137685926,1552430887,1
358326606249473892,1552516783,1
3584359529024440960,1552172327,1
358521957600461811,1552257041,1
3592310514883259367,1552429901,1
3595869090591363594,1552172205,1
3602168427890678790,1552257298,1
3604904934094510569,1552170772,1
3607461073441806366,1552601288,2
3607461073441806366,1551911538,2
3619661815840064378,1551826588,1
3630214266218825422,1551912862,1
3630931142001150903,1551825929,1
3634438509690348761,1551652495,1
363626646434713617,1551480968,1
3636339684719660641,1552431583,1
3649156598168627670,1552517719,1
3649436804899476862,1552517893,1
3650863863552829200,1551825804,1
3652432753752066997,1552085025,1
3659061489184797983,1551566823,2
3659061489184797983,1551739795,2
3661929166002030106,1552603575,1
366887474831777331,1552256087,1
3675972897789070537,1551652024,1
3683109768665841148,1551653986,1
3683459466190724779,1551826308,2
3683459466190724779,1551480832,2
3695165318962978969,1551567477,1
370229145858384692,1551999369,1
3703974286637578012,1552085034,1
3704644181210489827,1552603567,1
3705292736364453371,1552085981,1
371279149630257417,1551913017,1
3716664068189626300,1551566319,1
3721896777445115450,1551998602,1
3722504148587921844,1552085413,1
3723887842911144251,1551565943,1
3729136460061349315,1552603955,1
3735705999690876816,1552171156,1
3736991004381193820,1552604036,2
3736991004381193820,1551826786,2
3738027567974072201,1551824309,1
3745282038890469964,1551825711,1
3745533888306803925,1552255199,1
3762908497803481360,1551567477,1
3769783941661379659,1552254176,1
3770599028864116114,1551650524,1
3771429421897345603,1552430066,1
3774097319554947112,1552085350,1
3774549034655538486,1552429600,1
3777759137154504528,1552345167,1
377819287448163331,1552600255,1
3780298903071200646,1551999301,1
3781878574720367106,1551652478,1
3788202242100008976,1552256432,1
37945108513908025,1552515856,1
3799392480039511357,1552255111,1
3804508724035248284,1551652891,1
3805738090176516731,1552085412,1
3814796493115632202,1552427124,1
3817136548154417521,1551912674,1
3818785996024494196,1551479920,1
3819816369659998125,1551653458,1
3820932756150048294,1552170876,1
382333834560874111,1552171871,1
3823682405931782367,1552170297,1
3827716907336352433,1551737655,2
3827716907336352433,1551826622,2
3834426250671385541,1552085980,3
3834426250671385541,1552344088,3
3834426250671385541,1552517851,3
384210564877831469,1551480326,1
3842468450806312422,1552343967,1
3846354534156092869,1551824429,1
3850642293850926939,1552431040,2
3850642293850926939,1552604190,2
3851687581652664790,1552602613,1
3861809869623905784,1551913163,1
3863134361489100317,1552427840,1
3869970316523095943,1551999587,1
3870314406750572091,1551567559,1
3870488136905770371,1551480319,1
3872725275900545288,1552084536,1
3883228333565691592,1552255743,1
3888478504235045241,1552601728,1
3899407000445077734,1551739903,1
3901408802495575839,1552516048,1
3902330672653508432,1552085473,1
390310737192311320,1551567128,1
3906581848087048826,1552171251,1
3906642387525066396,1552085006,1
3914602435372805242,1552342156,1
3915492591304387883,1551480888,1
3917946464941311685,1552171434,1
3921626210063812903,1552254709,1
3922238287195072275,1552515590,1
3925853454764500924,1551653236,1
3928601001499638502,1552601197,2
3928601001499638502,1552257642,2
3929291073898594782,1551999507,1
3932186710481422722,1551650658,1
3934398698727663083,1551912974,1
3942595495577098707,1551826279,1
3944103885074438012,1551911961,1
394826161847033674,1552085543,1
3951201144939165168,1552256055,1
3951942321422268447,1552603263,2
3951942321422268447,1552085835,2
3952330794539694415,1551998873,1
395715291986651566,1551910342,1
3963211835933896931,1551911810,1
3978213833154537079,1552431122,1
3983756292453620774,1551825073,1
3989989944752405152,1551480442,1
3994557944884857245,1551649274,1
3997075890581486209,1552171148,1
399887682716652790,1551653037,1
4003403386962095647,1552601536,2
4003403386962095647,1552430161,2
400371957358688995,1551911515,1
401039163866956178,1551564909,1
401330998702734185,1552603905,1
4016060498226779032,1552515802,1
4018523232990189688,1552343953,1
4020730333990774395,1552257396,1
4028357976565047851,1552171993,1
4036427746454189088,1552345138,1
4044111397274042491,1551565478,1
4044717031238303649,1552603988,1
4050717675915641284,1552343648,1
4052667716515423070,1551913166,1
4053100127321351081,1552517206,1
4054735825855250617,1551479944,1
4056485521262819817,1551652605,1
4058505648438454845,1552344521,1
4071108205841786031,1552516672,1
4076553979302045311,1552431176,1
4078198585780344423,1552430620,1
4079451924016765768,1551998541,1
4079677311382379303,1552084931,1
4081284364712576368,1552603948,1
4085224812031680349,1552170261,1
4087322572646975687,1551480804,1
4087412915786001843,1552429746,1
4093165854820583499,1551477975,1
4095256078842325194,1552343713,1
4098616206572061860,1552516848,1
4104762182574340413,1552516556,1
4108137776881212219,1552169406,1
4123791956509800608,1552516783,1
4125096394637870675,1552516651,1
412656906124819894,1551739998,1
4129330251119497844,1551826613,1
4129602082592328250,1552170138,1
4141904859939296041,1551480128,1
4144566455627707278,1551826483,1
4148539453033741785,1551824737,1
4153877628317654588,1551998713,2
4153877628317654588,1551567242,2
4154277466721783186,1552602821,1
4155581741336989304,1552257709,1
4166408673504394757,1552172280,1
4169691977848402694,1552430682,1
4172474208045134072,1552511068,1
4173678146160920503,1552257888,1
4175555024769666726,1552258296,1
417585511979286539,1551911824,1
4181463535156743437,1552256259,2
4181463535156743437,1551567502,2
4183102535159845310,1551911352,1
4192797744655407816,1551824572,1
419473318611473212,1552085835,1
4196576274811161607,1552344633,1
4199891499501330455,1552257546,1
4205911830508166595,1552172003,1
4209534240190635410,1552168087,1
4212732351869570875,1551651512,1
4214026978219303594,1552172170,1
4214035137206292367,1552517751,1
4214232625706563168,1551650391,1
4214384767533609070,1551651812,1
421819801382042549,1552085344,1
4220795463401142043,1552258462,1
4222544133344312496,1552257329,1
4232138785190142774,1552431098,1
4240588095309771174,1551480840,1
4241995836705531357,1551481091,1
4244537810104352872,1551912995,1
4245599700143684626,1552169491,1
4245636828758336611,1552342940,1
4249527102858005137,1552171945,1
4252775908663855227,1552428085,1
4260809462985690953,1551738091,1
4262952864545468744,1552602131,1
4263187105749495662,1552517264,1
4263652473252292241,1551739820,1
4266397081519198998,1552516947,1
4272751829934716776,1551911260,1
4278316660375283538,1551826354,1
4280231138027459797,1551994122,1
4284580335721277723,1551480590,1
429538251138545913,1552085492,1
4297935339891095044,1551652614,1
4301375665804382859,1551567238,1
4308942070671405531,1552169855,1
4310804951956206765,1552258745,1
4312397060490503462,1552080097,1
4313416484557490019,1551653858,1
4317985814125862834,1551999508,1
4321683493858843100,1552083356,1
4324556687768541353,1551826779,1
4335030294027491856,1551740004,1
4342566142961696215,1551912429,1
4344885326077693594,1551565224,1
4349656721471028361,1552172341,1
4352382125515079508,1552169790,1
435914241309941738,1551566940,1
436810496488745441,1552428996,1
4384950744505504570,1552344726,2
4384950744505504570,1552085768,2
438618151945777473,1551566840,1
4389881534549140458,1551649715,1
439401275326906573,1551824517,1
4397474931000105552,1552603871,1
4398171445579792416,1551567484,1
4403623471781994497,1551910960,1
4407841586515677415,1551738825,1
4408390803613248374,1551653879,1
4410620780556047349,1552253855,2
4410620780556047349,1551652450,2
4411411841258330701,1552341918,1
4413413919557883127,1551480065,1
4413574579537151000,1552513748,1
4414035003707174227,1551481166,1
4415676168176088272,1552602089,1
4418503525972308624,1551912963,1
4421542554836647055,1551912718,1
4447625613202233753,1551565442,1
4448414855672980414,1552429328,1
4452927204107814746,1552343246,1
4460373867650880575,1552170669,1
4461318848045141340,1552343067,1
448009765802078925,1552517825,1
4481799856957491484,1552084157,1
4483956440126685937,1551480798,1
4488712121931793149,1551653799,1
4490931780621796348,1552171220,1
4494256260437109582,1551997135,1
4498759894530720446,1552517728,1
4500716451991180320,1552085396,1
4505800570512484067,1551911078,1
4506101406589108713,1552084437,1
4513303812539248091,1552603941,1
451831754484801724,1552344450,1
4519537333512582601,1551480122,1
4521678286117607377,1552516705,1
4530842739868970804,1551565704,1
4531330278796661169,1551567413,1
4537940093986290881,1551740345,1
4544967430781651483,1551481014,1
4550453936855209477,1551653405,1
4552572426489281675,1552257716,1
4553226303727502366,1551825832,2
4553226303727502366,1551913006,2
455441900385664725,1551997504,1
4564673053104603675,1551479238,1
4568082373342871238,1552342159,1
4572334486076558225,1551912271,1
4575376059018666024,1551478643,1
4581308634620352438,1551567479,1
4585160974793157957,1551653311,1
459043482384183857,1551912059,1
4590688859190969674,1552345042,1
4607393900817196572,1551826686,1
460933670035071233,1552258268,1
4611787579669645081,1552256845,1
4613396208064741974,1551738695,1
4622198955218930238,1551653194,1
4627559764606591190,1552517327,1
4629443428522159811,1551567028,1
4637382913301160655,1551480593,1
4639205153091021026,1552257666,1
4645181534502273632,1552085766,1
4648692658301924337,1552604291,1
4651735085049839196,1551566984,1
465199502723190017,1552257252,1
465453881715116443,1551653270,1
4655710240909221595,1552258776,1
4658974192028874962,1551653551,1
4659145084662761194,1551999160,1
4660338983470810325,1552603563,1
4661768080188536700,1552517577,1
4661846998945311050,1551567545,1
4663834205690581124,1552344806,1
4664214239736469297,1552343589,1
4664960430288165721,1552431423,1
4665553350423568225,1552085944,1
4688512049103417518,1551479680,1
4705457871843442534,1551565968,1
4706055781481495620,1552257565,1
472714636240306912,1552256884,1
4738285152814454210,1552341820,2
4738285152814454210,1552603547,2
4740221293053033828,1551653928,1
4740642025359960790,1552517640,1
4742214595492010048,1551653718,1
4746459277221267589,1552085604,1
4748211056839014061,1551480169,1
4749902959246341442,1552344219,1
4755505754518218023,1552604383,1
4756717972259562048,1551738849,1
4757305779728942121,1552084980,1
4758666160634555288,1551480818,1
4761600706643009630,1552517444,1
4764024855309843238,1551998193,1
4779611003318426384,1552085650,1
4783402072198031236,1552601425,2
4783402072198031236,1551739752,2
4784549699810217228,1552601947,1
4787247898485588415,1551826749,1
4805406799205703311,1552084063,1
4805433617336885651,1551651914,1
4806021375779760573,1552340855,1
4806258430290570758,1551825208,1
4806590656925642382,1552514937,1
4809222672845900262,1552604187,1
4809688201701092455,1551996028,1
4813683729423604978,1551740024,2
4813683729423604978,1551653787,2
4815488888256244682,1552171914,1
4816006512827507290,1552085903,1
4830178342256956984,1552168974,1
4833155986113942746,1551566884,3
4833155986113942746,1551477838,3
4833155986113942746,1551739844,3
4844473441026088660,1551653847,1
484581666342747914,1551912428,1
4847335021542773485,1552514887,1
4847895716439726967,1551481149,1
4849193143883940334,1552603144,1
4849271486408961571,1552604334,1
4858811810809430736,1551480066,2
4858811810809430736,1551649388,2
4859352551704850265,1551652803,2
4859352551704850265,1552343931,2
486124352482837343,1552343524,1
4862148774042330701,1552603988,1
4865143005736870940,1551567266,2
4865143005736870940,1551911694,2
4879791180276488544,1551999578,1
4880379463545207801,1552603296,1
4881792123210574011,1552083888,1
4882210341406333773,1552172391,1
4883178554967065540,1551998228,1
4884929656947363031,1552085845,1
4886983983540310501,1551739667,1
4889812170123759679,1552255999,1
4892897147753960067,1552257105,1
4893976397912154948,1552343455,1
4894294089867003805,1552602928,1
4895239060862424704,1551912939,1
4895505554252816352,1552602402,1
489854580991642231,1552602768,1
4899405903668739416,1551567570,1
4901713486624591535,1551739438,1
4903091920237392269,1551653583,1
4904896670523426192,1551653471,1
4905954996419201264,1551649730,1
4919495335808650525,1551999517,1
4937130390352898921,1552083105,1
4937812535353480215,1552514497,1
4939703587354002359,1552513306,2
4939703587354002359,1552170630,2
4953086420263043742,1551651545,2
4953086420263043742,1552172110,2
4953285563270842020,1551737531,1
4955128764515502262,1551998782,1
4960570078071524743,1551738824,1
4961889236004761799,1551566867,1
4964855681139543627,1552430318,1
496612835018482249,1551480914,1
496760684412001303,1552604145,1
4968709777241668332,1551475479,1
4968989672810238654,1552427759,1
4969997897949692195,1552344942,1
4971400911108798094,1551740002,1
4973270905159158229,1551566604,1
4973582721477570358,1552516282,1
4978709178048730564,1552603488,1
4983250746958157594,1551477315,1
498428971542443623,1551653584,1
4988053202350746914,1552344252,1
4999916393174442373,1552085952,1
500048409477282128,1552083860,1
50199355308576965,1551565540,1
5025784772160032091,1552172306,1
5028630437091060282,1551567210,1
5030665806958300023,1552257436,1
5033254927289269704,1551565510,1
5038073434972949055,1551480669,1
5039894053299689458,1551999401,1
504250491808115237,1551998822,1
5055384888014637006,1552342222,1
5059940318561955888,1552429907,1
5061651545614782217,1552256400,1
5062380422126809888,1552172189,1
5068668286683503606,1551476825,1
5074934329193394820,1552517014,1
5079916559221162822,1552084938,1
5083695327311718800,1551740003,1
5086375070003265687,1552430931,1
5090593267504389846,1552601839,1
5091874287188793500,1552343230,1
509326970345672565,1552604249,1
5095849501147827289,1552258588,1
5095900325136314889,1552517183,1
5096840627236756653,1551737113,1
5104084346700894177,1552344164,1
5107309281658922872,1552602277,1
5113528274047995585,1552429967,2
5113528274047995585,1552344434,2
5116576582461722431,1552603517,1
5121656831313138729,1551653816,1
5123246054786186174,1551653089,1
5124177776224440983,1551913108,1
5128739265892214883,1552256793,1
5131938664962085407,1551480779,1
5135164165300114367,1552430698,1
5135922717885147623,1552344886,1
5140525680131319400,1552257353,2
5140525680131319400,1552604032,2
5140940625767527131,1551567225,1
5144269631987028562,1552257610,1
5149409843317268234,1551998491,1
5150073777575773296,1552604245,1
5153374264812612851,1551652681,1
5154202290783192328,1551911316,1
5165020370693132557,1552085796,2
5165020370693132557,1551564239,2
5165707900632177299,1551740158,1
5166495734235423654,1551998473,1
5168894220152889390,1551653442,2
5168894220152889390,1551912997,2
517857583738902101,1552515027,1
5179590927730061314,1551739986,1
5179689673819278362,1551567195,1
5182488048123265215,1552258040,2
5182488048123265215,1551740032,2
5183888582597643290,1552171689,1
5187371195761905979,1551995682,1
5194618583407592365,1552258486,1
5196141081612559772,1551826361,1
5197105697636554661,1551995612,1
5197123189288319088,1552258410,1
51981587451187514,1552431208,1
5202672377898677836,1552430643,1
5209975475810045029,1552085848,1
5219608427884546037,1551913010,1
5222124716496748229,1552257803,1
522328226882950165,1552171324,1
5229667926155363656,1552256350,1
5239016203907289046,1552085384,1
5244075130714994,1552171165,1
525205544905742007,1551566720,1
5257998765292063426,1552517502,1
5262662947586635810,1551739458,1
52630569734843819,1551737712,1
5263601366372544185,1551739208,1
5264823839421779934,1551911939,1
5267236134188098174,1552342254,1
5267812935296328969,1552344385,1
5267966483156609963,1552256848,1
5275081267421979201,1552344089,1
5280474703021419484,1552345135,1
5285512185852355634,1551911885,1
5289897384875426954,1552604380,1
5293657200013685576,1552514824,1
5295928524754196670,1552431411,1
5298453305758780559,1552256242,1
5300824225099947321,1551566996,1
5305651438229087573,1551740187,1
530589741852789809,1551567579,1
5309506702367481328,1552172111,1
5310382773566397976,1552085295,1
5311748966929736514,1552085891,1
5314789715568987575,1552256032,1
5315502333748474971,1551652568,1
5318041368370079925,1551653998,1
5320526547044932328,1552254543,1
5320793049890761843,1551826346,1
5323447004743959966,1552511819,1
532440940882755496,1552344166,1
5326670328360638874,1552171981,1
5327527788812976315,1552085371,1
5336624996049208639,1551653880,1
5337849684174169259,1552256906,1
5342651912418605465,1552602767,1
5346846218978984340,1552258657,1
5347909902827366094,1552431213,1
5355315685932834110,1551912282,1
5357305801057151457,1552344715,1
536526065612898875,1552344482,1
5372949743206704613,1552085937,1
5373799653627553265,1552342966,1
5377421294293208212,1552430966,1
5390319880231052666,1552604335,1
5391537703057080798,1551740053,1
5393337426607715724,1551996992,1
5401909045290869903,1552515860,1
5406355222721979562,1551566454,1
5410955919584205587,1552084632,1
5417026752209109833,1551653854,1
5417936906506603139,1551479891,1
5422618050256919208,1551824318,1
5427665339395193146,1552085036,2
5427665339395193146,1552517020,2
5429209888761254317,1551913105,1
5431319352981851612,1551480952,1
5432923008564594436,1551653979,1
543770478038869887,1552604201,1
545197811551726568,1552516708,1
5467854345633313675,1552085555,1
5470548081971702279,1552431246,1
547369322754998909,1551479816,2
547369322754998909,1552428215,2
5474729776995065561,1552256142,1
5481804029090165747,1551480268,1
548560415502157926,1551997865,1
5488873831878927877,1552603825,1
5496418673985158252,1552085810,1
5498052652915757806,1552430489,1
549808054432728780,1551998253,1
550276093987609028,1551566844,1
5504853366209128551,1552083949,1
5506644669389073578,1552172295,1
5508937992039374085,1552517453,1
5515996966869905932,1551653812,1
5521102357597649287,1551653853,1
5529836548050545055,1551911961,1
5530446126293242796,1552601675,1
5537968880484139960,1552431327,1
5548406652219881570,1551652549,1
5552580666714896997,1552084197,1
5558059217063029814,1552603905,1
5558289322192287796,1552344884,1
5558654582721518989,1551909038,1
5567094860638547239,1552258350,1
5571509607405149665,1552345032,1
5573488483409608938,1551653928,1
5579398552875156319,1551565479,1
5579976504640706218,1552430459,3
5579976504640706218,1552342529,3
5579976504640706218,1552603222,3
5583401848226032603,1551478856,1
5584929580742707480,1552604029,1
5585974450452685850,1551651053,1
5596051545661192432,1552171331,1
5597739094914289134,1552258536,1
5609401808157093378,1551653430,1
5611457481417523936,1552084791,1
5614491710957840339,1552258779,1
5619492377383229158,1552085992,2
5619492377383229158,1552429785,2
5621668536918394438,1552258154,1
5622485877632873205,1552258107,1
5622675410633391391,1552084355,1
5623672162120744151,1552341706,2
5623672162120744151,1551739552,2
5624941789470652313,1552082054,1
5631671516587182416,1552084418,1
5632525229278915698,1552603467,1
5636958028380963711,1551479877,1
5637848676610961385,1551560520,1
5637976781510354350,1552085760,1
5638284906732654198,1552171048,1
5638742423665635029,1551912356,1
5645327201980361493,1552430886,1
5652513293680598390,1551649901,1
5653256483219645856,1552598754,1
5662612755502463669,1551911705,1
5665231680120546375,1552344728,1
5666601842468868788,1552517012,1
5668682468776126297,1551999463,1
5672974638838239659,1551652147,1
5674256213395213555,1552255876,1
567557084012942810,1551480555,1
5678712668233156442,1551481109,1
5680486055024269772,1551649895,1
5683699597207887282,1551999325,1
5688827889688803410,1552516304,1
5694494324350945233,1552429610,1
5695860137436556510,1551998233,1
5697617136107213985,1551653228,1
569775558683944182,1552426878,1
5701121871965990825,1552517630,1
5708470561389412619,1551995075,1
5710406162021562790,1551478400,1
5711672764960452040,1552085088,1
5713254650923267605,1552171769,1
5716655709749550087,1551479797,1
5717916606265667337,1551653806,1
5730648572558136039,1551998933,1
5736405482764744649,1551565453,1
5737724096022014017,1552603905,1
5746999775446976324,1552258542,1
574988347764980338,1551910364,1
575443505700661047,1552258424,1
5755287365295148095,1551651732,1
5756544992449846249,1551567544,1
5759562364478993637,1552428657,1
5766068569594591358,1551478738,1
5766152906151369228,1551480601,1
5766309528008934490,1551738730,1
5773487494995628251,1552603390,1
5774496681712200011,1552604126,1
5776150485700784046,1552516437,1
5776412938982151493,1551992684,1
5783297521222782153,1552169542,1
5784254346010413849,1552172372,1
5790791445241935615,1552343194,1
5799915152947184130,1551912763,1
580083177905602475,1552517799,1
5803385101487455994,1552256742,1
5806445166668067461,1551911944,1
5808898833315769209,1552256732,1
5811757104106925462,1552172230,1
5811821153474837932,1551996681,2
5811821153474837932,1552170794,2
582333038755088906,1552257741,1
5830529899415245293,1551739658,1
5831850913673673581,1552602163,1
5833821737621369088,1551481113,1
5838332192804069097,1552430168,1
5838813418080758894,1551567334,1
5841105901227290852,1551565086,1
5841595975004971845,1552257210,2
5841595975004971845,1551825221,2
5855775149872354147,1551913030,1
5855934500557993070,1552170770,2
5855934500557993070,1552254652,2
5860665923270869941,1552171740,1
5861826845733360792,1551562487,1
5867814070847928776,1552604279,1
5871457336836750363,1552431002,1
5879581723896036734,1551567594,1
5881215848226181485,1552256789,1
5881474165579698326,1552603515,1
5882461664968097409,1552604305,1
5889015760764590978,1552172061,1
5889578607438281284,1551997532,1
5906289607244180898,1552255969,1
5907244454248542637,1551738266,1
5909344974079709505,1552515954,1
5911929969751933302,1552344065,1
591340089018957021,1552085961,1
5917411020515553853,1552603849,1
5920972442019328039,1551998603,1
5921328066710095345,1551913111,1
5923132010114252939,1551480862,1
5930151829800203975,1551739903,1
5934814555535646116,1551565726,1
593517277032028121,1551653151,1
5938680149409130079,1551566735,1
5945419544617443116,1552603776,2
5945419544617443116,1551567142,2
5949177705968265595,1551567575,1
5953713035404673524,1551912796,1
5956624578131996030,1551912193,1
5962208520209008823,1551481147,1
5965300829936059175,1551998887,1
5967992075592546721,1552256630,1
5968630353575570940,1552517957,1
5969980430454294751,1552515282,1
5970440800226706153,1551480932,1
5973450680354832449,1551567328,1
5973869905399721621,1552603367,1
5977980437281825557,1551651757,1
5980337367711739008,1551999020,1
5982300249419472701,1551740320,1
5985664208883100837,1552603500,1
5988286904869416494,1551652107,1
5989625150556551142,1552602963,1
5997116059923139986,1552516326,1
5998942763473181486,1551910253,1
5999390125891927529,1552171928,1
6004042529008850992,1552429978,1
6004577372962929764,1552084095,1
6009675229787740808,1551826021,1
6012423404884771369,1552342431,1
601548937725328025,1551826406,1
6016451221058359062,1552517608,1
6030949410280235075,1551481130,1
6031133304324364574,1552345005,1
6035301377023686151,1552603648,1
6039815906738368743,1552171749,1
605148517588543895,1551651223,1
6059472343011276948,1551567412,1
6059724773186316754,1552517316,1
6067121005744876250,1551997886,1
6068345907175833067,1551911820,1
6070579968448417969,1551563463,1
6072994411664426448,1552170401,2
6072994411664426448,1552431592,2
6074804564477623610,1552257691,1
6077611566837569414,1551999497,1
6080106039585669874,1552603709,1
6082640207502893228,1551650174,1
6087713458963917705,1552517966,1
6091307783671298364,1552171089,1
6103710601458916304,1552078944,1
6103974702234637953,1552258596,1
6104996019679309734,1551652421,1
6108097441327804052,1551653505,1
610894569812784867,1551478658,1
6115049092309785214,1551910818,1
6115334133515579065,1551999417,1
6117837538833674414,1552255880,1
6125613603496531344,1551738610,1
6127725021107709264,1551650961,1
6128859231419554215,1552516567,1
6133547120481202879,1552343248,1
6133747518869483955,1552431234,1
6138282624361877675,1552345191,1
614439957540145267,1551648282,1
6146900999885624413,1551563812,1
6149255977035055174,1552085761,1
6151235924205210823,1552171742,3
6151235924205210823,1552084586,3
6151235924205210823,1552517179,3
6159380910567675458,1552516296,1
6159829751267832183,1552602756,1
616459648745194950,1551739849,1
6165501060465124629,1552171120,1
6169322060284459338,1552085985,1
6172559069839169292,1552083752,1
617342295168558132,1552517934,1
6175467733588300756,1552083704,1
6176236754897064860,1551479560,1
6179671216196932790,1551564886,1
618246144257930055,1552084777,1
6185767382270102898,1552517939,1
618746166749189254,1552342961,1
6188806126159346468,1551911434,1
6190401760861270759,1552344957,1
6191373486256526821,1552085351,1
6191714161698988289,1552515852,1
6198647392903320729,1551565963,2
6198647392903320729,1552171339,2
6202100382360666527,1551739604,1
620459800566016965,1552170725,1
6206599788269400242,1552085686,1
6212626007668035675,1552430354,2
6212626007668035675,1551652885,2
621322190421102535,1552603793,1
621396217473277251,1551481131,1
6214870161523036590,1552084023,1
6229161164610738010,1552431187,1
6231086321118428988,1552085439,1
6231513306917192247,1552430470,1
6232664084156145778,1552081619,1
6242198605343155542,1552257479,1
6245509733525219382,1551911341,1
625167091970820808,1551653537,1
6251702022111380823,1551565341,1
6253054595662359152,1551653361,1
6256608356603386377,1552257063,1
6260569526792045216,1551999093,1
6274698659069682770,1552083187,1
6275504379855703746,1551739678,1
6275732578911705095,1551567325,1
6279280470983091659,1551825832,1
6279669788326320379,1551996108,1
6284507164344906534,1551911649,1
6290861172254988075,1552598815,1
6291763499526769300,1551652252,1
6293066588549374405,1551480936,1
6293462945177650037,1552517459,1
6295490795172805403,1551826637,1
629712932973578785,1552258283,1
6297799549762227326,1551651167,1
6303223645186577988,1552257351,1
6305075264039507942,1551912669,1
6307506974178237513,1551650693,1
6308069874577508060,1552431347,1
6308335843638378026,1552258600,1
6310915640658197239,1552084848,1
6311026506351342301,1551652185,1
6313077211785954114,1551826653,1
631756208816870869,1551912826,1
6319648865174220228,1551653046,1
6325272167684108442,1552602831,1
6331849754606991704,1551480331,1
6334444439379614433,1551481195,1
6336387597135149924,1552254871,1
6340253731436736929,1551737998,3
6340253731436736929,1552604398,3
6340253731436736929,1551911396,3
6341172188938848174,1552084682,1
6347403232008995741,1552172245,1
6347838676853861024,1551910780,1
6348716043449953743,1552257900,1
635121194759861966,1552085887,1
6353057162518426948,1552258539,1
6355233517286993475,1551651127,1
6357000539013321400,1551480667,1
