sessionID,visitStartTime_ts,app_complete_ts,ts_diff_minutes
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:35:43.646 UTC,24
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:35:46.354 UTC,24
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:35:49.723 UTC,24
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:37:37.722 UTC,25
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:37:42.202 UTC,25
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:37:44.385 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:37:49.983 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:37:52.368 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:38:04.519 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:38:05.698 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:38:08.566 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:38:14.657 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:38:16.348 UTC,26
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:39:39.516 UTC,27
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:39:42.802 UTC,27
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:39:44.420 UTC,28
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:41:28.855 UTC,29
1552018303_13588817658204674862,2019-03-08 04:11:43 UTC,2019-03-08 04:48:18.679 UTC,36
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 00:58:39.761 UTC,26
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 00:58:52.098 UTC,27
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:03:41.010 UTC,31
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:13:15.659 UTC,41
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:16:54.434 UTC,45
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:25:10.405 UTC,53
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:33:07.525 UTC,61
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:40:45.839 UTC,69
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:47:36.701 UTC,75
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:50:58.403 UTC,79
1551745905_3294178920784985014,2019-03-05 00:31:45 UTC,2019-03-05 01:56:38.006 UTC,84
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:19:14.366 UTC,33
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:19:36.378 UTC,33
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:28:25.529 UTC,42
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:32:07.784 UTC,46
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:36:03.342 UTC,50
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:39:51.866 UTC,53
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:40:02.854 UTC,54
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:43:33.721 UTC,57
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:45:30.279 UTC,59
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:45:32.511 UTC,59
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:46:02.141 UTC,60
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:49:42.144 UTC,63
1552319159_11492331880336247252,2019-03-11 15:45:59 UTC,2019-03-11 16:53:40.471 UTC,67
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 17:48:32.576 UTC,39
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 17:55:08.092 UTC,46
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 17:55:59.472 UTC,47
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:01:24.114 UTC,52
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:04:48.418 UTC,56
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:07:14.451 UTC,58
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:08:46.296 UTC,60
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:12:33.574 UTC,63
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:13:47.792 UTC,65
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:19:02.455 UTC,70
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:19:31.163 UTC,70
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:19:43.842 UTC,71
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:20:11.046 UTC,71
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:20:22.008 UTC,71
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:20:28.685 UTC,71
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:21:02.157 UTC,72
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:21:43.019 UTC,73
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:21:56.261 UTC,73
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:22:04.893 UTC,73
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:22:09.964 UTC,73
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:22:14.787 UTC,73
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:22:19.943 UTC,73
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:23:50.654 UTC,75
1551805717_4602343826900318252,2019-03-05 17:08:37 UTC,2019-03-05 18:23:58.610 UTC,75
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 01:09:52.663 UTC,27
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 01:12:42.684 UTC,30
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 01:19:26.965 UTC,37
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 01:20:52.008 UTC,38
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 02:06:44.232 UTC,84
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 02:10:42.755 UTC,88
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 02:10:42.782 UTC,88
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 02:14:29.436 UTC,92
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 02:16:17.991 UTC,93
1552264946_14772793991319904650,2019-03-11 00:42:26 UTC,2019-03-11 02:18:12.181 UTC,95
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:30:33.163 UTC,34
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:32:46.477 UTC,36
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:32:56.234 UTC,36
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:39:13.648 UTC,42
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:39:16.994 UTC,42
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:41:31.749 UTC,45
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:41:35.125 UTC,45
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:41:44.618 UTC,45
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:44:39.544 UTC,48
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:44:51.399 UTC,48
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:44:54.984 UTC,48
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:48:29.211 UTC,52
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:48:31.312 UTC,52
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:48:44.742 UTC,52
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:48:48.058 UTC,52
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:50:57.227 UTC,54
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:53:07.163 UTC,56
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:53:18.850 UTC,57
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:53:26.317 UTC,57
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:58:37.960 UTC,62
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 17:58:40.742 UTC,62
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:01:33.734 UTC,65
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:01:37.705 UTC,65
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:09:16.808 UTC,72
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:10:12.827 UTC,73
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:11:10.552 UTC,74
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:11:23.012 UTC,75
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:11:27.108 UTC,75
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:11:49.131 UTC,75
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:12:43.287 UTC,76
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:13:36.569 UTC,77
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:15:25.284 UTC,79
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:16:04.147 UTC,79
1551977778_4312137289331055063,2019-03-07 16:56:18 UTC,2019-03-07 18:17:10.745 UTC,80
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:47:03.864 UTC,9
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:47:05.497 UTC,9
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:47:09.939 UTC,9
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:47:41.443 UTC,10
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:48:31.926 UTC,11
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:52:58.738 UTC,15
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:56:43.145 UTC,19
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:56:51.820 UTC,19
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:58:08.560 UTC,20
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 03:58:53.703 UTC,21
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 04:00:14.053 UTC,23
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 04:00:28.147 UTC,23
1552448233_634908280670541439,2019-03-13 03:37:13 UTC,2019-03-13 04:04:39.319 UTC,27
1551397364_557437123370131066,2019-02-28 23:42:44 UTC,2019-03-01 00:48:21.028 UTC,65
1551397364_557437123370131066,2019-02-28 23:42:44 UTC,2019-03-01 00:58:20.350 UTC,75
1551397364_557437123370131066,2019-02-28 23:42:44 UTC,2019-03-01 01:04:03.241 UTC,81
1552607827_4152845849534223132,2019-03-14 23:57:07 UTC,2019-03-15 00:19:52.169 UTC,22
1552607827_4152845849534223132,2019-03-14 23:57:07 UTC,2019-03-15 00:19:58.554 UTC,22
1552607827_4152845849534223132,2019-03-14 23:57:07 UTC,2019-03-15 00:19:58.962 UTC,22
1552607827_4152845849534223132,2019-03-14 23:57:07 UTC,2019-03-15 00:20:11.556 UTC,23
1552607827_4152845849534223132,2019-03-14 23:57:07 UTC,2019-03-15 00:27:35.303 UTC,30
1552607827_4152845849534223132,2019-03-14 23:57:07 UTC,2019-03-15 00:38:33.597 UTC,41
1552607827_4152845849534223132,2019-03-14 23:57:07 UTC,2019-03-15 00:39:36.335 UTC,42
1551559663_12135040417858032290,2019-03-02 20:47:43 UTC,2019-03-02 21:33:24.755 UTC,45
1551559663_12135040417858032290,2019-03-02 20:47:43 UTC,2019-03-02 22:00:45.962 UTC,73
1551559663_12135040417858032290,2019-03-02 20:47:43 UTC,2019-03-02 22:28:54.876 UTC,101
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-02 23:41:16.361 UTC,22
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-02 23:51:45.380 UTC,33
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:07:09.879 UTC,48
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:08:10.320 UTC,49
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:08:35.859 UTC,49
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:09:21.395 UTC,50
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:10:08.585 UTC,51
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:11:12.919 UTC,52
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:12:25.921 UTC,53
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:12:29.451 UTC,53
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:13:08.721 UTC,54
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:13:15.324 UTC,54
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:13:22.034 UTC,54
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:14:29.706 UTC,55
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:15:02.586 UTC,56
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:15:06.402 UTC,56
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:15:34.572 UTC,56
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:16:14.880 UTC,57
1551568722_638910884974478494,2019-03-02 23:18:42 UTC,2019-03-03 00:17:42.442 UTC,59
1551571210_8682304937887756394,2019-03-03 00:00:10 UTC,2019-03-03 01:07:19.218 UTC,67
1551571210_8682304937887756394,2019-03-03 00:00:10 UTC,2019-03-03 01:07:19.229 UTC,67
1551571210_8682304937887756394,2019-03-03 00:00:10 UTC,2019-03-03 01:13:45.925 UTC,73
1551571210_8682304937887756394,2019-03-03 00:00:10 UTC,2019-03-03 01:13:45.935 UTC,73
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:01:34.503 UTC,89
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:07:59.771 UTC,95
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:11:00.813 UTC,99
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:11:23.898 UTC,99
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:11:45.274 UTC,99
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:11:55.242 UTC,99
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:12:07.413 UTC,100
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:16:12.432 UTC,104
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:16:38.274 UTC,104
1551990720_3196262264970212298,2019-03-07 20:32:00 UTC,2019-03-07 22:17:01.410 UTC,105
1551659323_102396718843893828,2019-03-04 00:28:43 UTC,2019-03-04 01:01:58.143 UTC,33
1551659323_102396718843893828,2019-03-04 00:28:43 UTC,2019-03-04 01:10:13.078 UTC,41
1551659323_102396718843893828,2019-03-04 00:28:43 UTC,2019-03-04 01:31:02.201 UTC,62
1551659323_102396718843893828,2019-03-04 00:28:43 UTC,2019-03-04 01:31:03.107 UTC,62
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 21:46:20.493 UTC,22
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 21:46:30.505 UTC,22
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 21:46:57.184 UTC,22
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 21:47:15.916 UTC,23
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 22:11:19.278 UTC,47
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 22:14:14.982 UTC,50
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 22:23:03.698 UTC,59
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 22:27:04.846 UTC,63
1551475442_7777012711717678279,2019-03-01 21:24:02 UTC,2019-03-01 22:27:24.712 UTC,63
1551667616_16653054073736339225,2019-03-04 02:46:56 UTC,2019-03-04 03:16:05.660 UTC,29
1551667616_16653054073736339225,2019-03-04 02:46:56 UTC,2019-03-04 03:16:06.286 UTC,29
1551667616_16653054073736339225,2019-03-04 02:46:56 UTC,2019-03-04 03:16:07.099 UTC,29
1552252428_13424292195441210389,2019-03-10 21:13:48 UTC,2019-03-10 21:49:13.850 UTC,35
1552252428_13424292195441210389,2019-03-10 21:13:48 UTC,2019-03-10 21:50:47.043 UTC,36
1552252428_13424292195441210389,2019-03-10 21:13:48 UTC,2019-03-10 22:09:05.380 UTC,55
1552252428_13424292195441210389,2019-03-10 21:13:48 UTC,2019-03-10 22:19:34.011 UTC,65
1551588560_13002230849474616931,2019-03-03 04:49:20 UTC,2019-03-03 05:11:27.740 UTC,22
1551588560_13002230849474616931,2019-03-03 04:49:20 UTC,2019-03-03 05:36:02.374 UTC,46
1551588560_13002230849474616931,2019-03-03 04:49:20 UTC,2019-03-03 05:36:46.314 UTC,47
1551588560_13002230849474616931,2019-03-03 04:49:20 UTC,2019-03-03 05:39:26.500 UTC,50
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:19:17.815 UTC,13
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:19:17.824 UTC,13
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:46:18.660 UTC,40
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:46:18.668 UTC,40
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:55:19.123 UTC,49
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:55:19.133 UTC,49
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:58:45.541 UTC,53
1552151136_16044256728893819647,2019-03-09 17:05:36 UTC,2019-03-09 17:58:45.550 UTC,53
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:08:23.891 UTC,4
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:08:49.190 UTC,5
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:08:55.383 UTC,5
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:09:40.004 UTC,6
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:09:58.141 UTC,6
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:11:02.047 UTC,7
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:11:15.756 UTC,7
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:11:43.220 UTC,8
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:11:50.513 UTC,8
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:11:54.645 UTC,8
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:12:38.342 UTC,9
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:12:54.448 UTC,9
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:13:35.386 UTC,10
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:13:36.910 UTC,10
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:15:27.632 UTC,11
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:15:42.100 UTC,12
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:21:23.828 UTC,17
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:21:51.717 UTC,18
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:22:10.060 UTC,18
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:23:32.305 UTC,19
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:23:37.972 UTC,20
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:24:31.518 UTC,20
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:24:40.622 UTC,21
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:26:53.174 UTC,23
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:26:57.832 UTC,23
1552089815_12497477754357285022,2019-03-09 00:03:35 UTC,2019-03-09 00:28:29.523 UTC,24
1552013491_17769011216488572523,2019-03-08 02:51:31 UTC,2019-03-08 03:59:06.317 UTC,67
1552013491_17769011216488572523,2019-03-08 02:51:31 UTC,2019-03-08 03:59:31.665 UTC,68
1552013491_17769011216488572523,2019-03-08 02:51:31 UTC,2019-03-08 03:59:40.255 UTC,68
1552013491_17769011216488572523,2019-03-08 02:51:31 UTC,2019-03-08 04:08:04.377 UTC,76
1552013491_17769011216488572523,2019-03-08 02:51:31 UTC,2019-03-08 04:10:27.565 UTC,78
1552013491_17769011216488572523,2019-03-08 02:51:31 UTC,2019-03-08 04:10:37.236 UTC,79
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:16:44.519 UTC,24
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:21:54.453 UTC,29
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:32:26.610 UTC,40
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:39:36.331 UTC,47
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:45:40.071 UTC,53
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:50:29.586 UTC,58
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:50:49.688 UTC,58
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 19:56:24.247 UTC,64
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:00:04.910 UTC,67
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:00:09.881 UTC,67
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:01:11.236 UTC,68
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:01:54.235 UTC,69
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:02:38.096 UTC,70
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:03:17.262 UTC,71
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:04:15.705 UTC,72
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:04:21.955 UTC,72
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:05:17.636 UTC,73
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:06:56.786 UTC,74
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:07:32.623 UTC,75
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:07:54.937 UTC,75
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:10:01.598 UTC,77
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:10:02.770 UTC,77
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:10:15.890 UTC,78
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:10:19.541 UTC,78
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:10:34.301 UTC,78
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:11:02.390 UTC,78
1552330333_2936679390407993141,2019-03-11 18:52:13 UTC,2019-03-11 20:12:10.900 UTC,79
1551915296_4550340415422157242,2019-03-06 23:34:56 UTC,2019-03-06 23:51:23.583 UTC,16
1551915296_4550340415422157242,2019-03-06 23:34:56 UTC,2019-03-06 23:58:20.948 UTC,23
1551915296_4550340415422157242,2019-03-06 23:34:56 UTC,2019-03-07 00:08:52.980 UTC,33
1551915296_4550340415422157242,2019-03-06 23:34:56 UTC,2019-03-07 00:13:30.895 UTC,38
1551915296_4550340415422157242,2019-03-06 23:34:56 UTC,2019-03-07 00:13:53.057 UTC,38
1551915296_4550340415422157242,2019-03-06 23:34:56 UTC,2019-03-07 00:16:12.070 UTC,41
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:38:45.383 UTC,51
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:46:48.402 UTC,59
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:47:51.146 UTC,60
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:48:17.532 UTC,61
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:49:16.402 UTC,62
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:51:38.345 UTC,64
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:51:58.479 UTC,64
1552088826_5022174635343138941,2019-03-08 23:47:06 UTC,2019-03-09 00:52:59.920 UTC,65
